Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,0.110000,0.180000,0.110000,0.180000,0.180000,1700
2020-01-03,0.110000,0.180000,0.100000,0.180000,0.180000,3700
2020-01-06,0.180000,0.180000,0.090000,0.160000,0.160000,28500
2020-01-07,0.160000,0.160000,0.070000,0.160000,0.160000,17600
2020-01-08,0.070000,0.160000,0.070000,0.160000,0.160000,1500
2020-01-09,0.160000,0.170000,0.150000,0.170000,0.170000,2200
2020-01-10,0.090000,0.170000,0.090000,0.170000,0.170000,2400
2020-01-13,0.170000,0.170000,0.170000,0.170000,0.170000,1300
2020-01-14,0.170000,0.180000,0.170000,0.180000,0.180000,3500
2020-01-15,0.180000,0.180000,0.110000,0.180000,0.180000,3100
2020-01-16,0.180000,0.180000,0.180000,0.180000,0.180000,100
2020-01-17,0.110000,0.180000,0.110000,0.180000,0.180000,5200
2020-01-21,0.110000,0.180000,0.110000,0.180000,0.180000,1300
2020-01-22,0.140000,0.150000,0.140000,0.150000,0.150000,2500
2020-01-23,0.110000,0.150000,0.110000,0.150000,0.150000,1700
2020-01-24,0.110000,0.150000,0.110000,0.150000,0.150000,4400
2020-01-27,0.150000,0.150000,0.150000,0.150000,0.150000,0
2020-01-28,0.110000,0.180000,0.110000,0.180000,0.180000,2000
2020-01-29,0.120000,0.180000,0.120000,0.180000,0.180000,13700
2020-01-30,0.110000,0.180000,0.110000,0.170000,0.170000,23700
2020-01-31,0.160000,0.170000,0.160000,0.170000,0.170000,400
2020-02-03,0.090000,0.170000,0.090000,0.170000,0.170000,800
2020-02-04,0.090000,0.140000,0.090000,0.140000,0.140000,500
2020-02-05,0.090000,0.170000,0.090000,0.160000,0.160000,2200
2020-02-06,0.160000,0.170000,0.160000,0.170000,0.170000,200
2020-02-07,0.170000,0.170000,0.100000,0.170000,0.170000,2400
2020-02-10,0.160000,0.170000,0.160000,0.170000,0.170000,200
2020-02-11,0.160000,0.170000,0.160000,0.170000,0.170000,400
2020-02-12,0.100000,0.160000,0.100000,0.160000,0.160000,1300
